2.1659		154144
2.2017		154728
2.2375		155112
2.2733		155566
2.3091		155465
2.3449		156614
2.3807		155441
2.4165		155648
2.4523		156049
2.4881		156468
2.5239		156148
2.5597		156055
2.5955		156632
2.6313		156632
2.6671		155629
2.7029		156859
2.7387		156432
2.7745		156665
2.8103		156777
2.8461		157158
2.8819		156954
2.9177		156610
2.9535		156848
2.9893		157006
3.0251		157450
3.0609		156020
3.0967		157364
3.1325		156388
3.1683		157208
3.2041		157160
3.2399		157594
3.2757		157570
3.3115		157228
3.3473		157114
3.3831		157060
3.4189		157005
3.4547		157318
3.4905		156969
3.5263		157042
3.5621		157307
3.5979		156673
3.6337		157461
3.6695		157010
3.7053		157152
3.7411		156603
3.7769		156327
3.8127		157385
3.8485		155960
3.8843		157227
3.9201		157652
3.9559		156864
3.9917		156699
4.0275		156270
4.0633		157521
4.0991		156613
4.1349		155898
4.1707		156577
4.2065		156571
4.2423		156683
4.2781		156518
4.3139		156807
4.3497		156329
4.3855		156207
4.4213		156245
4.4571		156314
4.4929		156221
4.5287		155942
4.5645		155886
4.6003		155329
4.6361		155850
4.6719		155050
4.7077		155245
4.7435		154701
4.7793		154556
4.8151		154386
4.8509		153034
4.8867		153005
4.9225		151712
4.9583		151206
4.9941		149276
5.0299		146481
5.0657		144266
5.1015		140914
5.1373		137540
5.1731		134445
5.2089		131531
5.2447		130413
5.2805		130215
5.3163		130877
5.3521		130433
5.3879		132007
5.4237		134540
5.4595		137853
5.4953		141578
5.5311		145118
5.5669		147564
5.6027		149142
5.6385		150711
5.6743		151697
5.7101		153400
5.7459		153093
5.7817		154512
5.8175		154439
5.8533		154937
5.8891		154662
5.9249		155231
5.9607		155014
5.9965		155675
6.0323		155052
6.0681		155913
6.1039		155861
6.1397		156273
6.1755		156591
6.2113		156198
6.2471		156266
6.2829		156666
6.3187		156336
6.3545		156339
6.3903		156228
6.4261		157047
6.4619		156006
6.4977		156144
6.5335		156501
6.5693		156591
6.6051		156948
6.6409		155797
6.6767		157150
6.7125		156876
6.7483		156860
6.7841		156281
6.8199		157482
6.8557		156231
6.8915		156444
6.9273		156954
6.9631		157318
6.9989		156973
7.0347		155934
7.0705		155964
7.1063		157179
7.1421		156305
7.1779		155746
7.2137		156357
7.2495		156115
7.2853		156657
7.3211		156847
7.3569		156560
7.3927		156889
7.4285		155892
7.4643		156783
7.5001		155803
7.5359		156375
7.5717		155679
7.6075		155796
7.6433		156068
7.6791		155918
7.7149		155832
7.7507		156366
7.7865		155823
7.8223		155212
7.8581		154572
7.8939		154947
7.9297		154676
7.9655		154562
8.0013		154464
8.0371		154051
8.0729		154413
8.1087		153498
8.1445		153292
8.1803		151336
8.2161		150674
8.2519		149981
8.2877		149645
8.3235		147014
8.3593		144360
8.3951		141752
8.4309		137754
8.4667		131789
8.5025		125232
8.5383		119874
8.5741		115029
8.6099		113440
8.6457		115498
8.6815		119586
8.7173		125230
8.7531		129942
8.7889		135421
8.8247		139868
8.8605		143857
8.8963		145861
8.9321		147790
8.9679		149840
9.0037		151020
9.0395		151917
9.0753		152081
9.1111		152589
9.1469		154429
9.1827		154065
9.2185		154276
9.2543		155457
