-9.0395		15566308
-9.0037		15571250
-8.9679		15569996
-8.9321		15573398
-8.8963		15564994
-8.8605		15570137
-8.8247		15560883
-8.7889		15567399
-8.7531		15568943
-8.7173		15574036
-8.6815		15565616
-8.6457		15568014
-8.6099		15570756
-8.5741		15559670
-8.5383		15575756
-8.5025		15566206
-8.4667		15565465
-8.4309		15560661
-8.3951		15560989
-8.3593		15565243
-8.3235		15560365
-8.2877		15560206
-8.2519		15560492
-8.2161		15566890
-8.1803		15564206
-8.1445		15559894
-8.1087		15572912
-8.0729		15564436
-8.0371		15561841
-8.0013		15566810
-7.9655		15559755
-7.9297		15565943
-7.8939		15560218
-7.8581		15563716
-7.8223		15554522
-7.7865		15559969
-7.7507		15560378
-7.7149		15561204
-7.6791		15550378
-7.6433		15558141
-7.6075		15552903
-7.5717		15554752
-7.5359		15551616
-7.5001		15551198
-7.4643		15552461
-7.4285		15550141
-7.3927		15548240
-7.3569		15548719
-7.3211		15551825
-7.2853		15547939
-7.2495		15552212
-7.2137		15547392
-7.1779		15548175
-7.1421		15546089
-7.1063		15547421
-7.0705		15547591
-7.0347		15543810
-6.9989		15542207
-6.9631		15547682
-6.9273		15536489
-6.8915		15538775
-6.8557		15539862
-6.8199		15535495
-6.7841		15532579
-6.7483		15527582
-6.7125		15530783
-6.6767		15525386
-6.6409		15521298
-6.6051		15521983
-6.5693		15516526
-6.5335		15518322
-6.4977		15505319
-6.4619		15501989
-6.4261		15501287
-6.3903		15497938
-6.3545		15490964
-6.3187		15484642
-6.2829		15472856
-6.2471		15472618
-6.2113		15466862
-6.1755		15461373
-6.1397		15451560
-6.1039		15425216
-6.0681		15419878
-6.0323		15403985
-5.9965		15391454
-5.9607		15372017
-5.9249		15344051
-5.8891		15310068
-5.8533		15279577
-5.8175		15241710
-5.7817		15183950
-5.7459		15125167
-5.7101		15034701
-5.6743		14933876
-5.6385		14787566
-5.6027		14599604
-5.5669		14354880
-5.5311		14009719
-5.4953		13582193
-5.4595		13093770
-5.4237		12639793
-5.3879		12311293
-5.3521		12133813
-5.3163		12066189
-5.2805		12104661
-5.2447		12262930
-5.2089		12576463
-5.1731		13017766
-5.1373		13472260
-5.1015		13855067
-5.0657		14150122
-5.0299		14368250
-4.9941		14538843
-4.9583		14667513
-4.9225		14785035
-4.8867		14850929
-4.8509		14940159
-4.8151		15033341
-4.7793		15100328
-4.7435		15169974
-4.7077		15225982
-4.6719		15266683
-4.6361		15303201
-4.6003		15334174
-4.5645		15349011
-4.5287		15376690
-4.4929		15385212
-4.4571		15401984
-4.4213		15414639
-4.3855		15416306
-4.3497		15425798
-4.3139		15437679
-4.2781		15432947
-4.2423		15438081
-4.2065		15448302
-4.1707		15447526
-4.1349		15448463
-4.0991		15447122
-4.0633		15441727
-4.0275		15442559
-3.9917		15442433
-3.9559		15440197
-3.9201		15432121
-3.8843		15430952
-3.8485		15426897
-3.8127		15420611
-3.7769		15404143
-3.7411		15397306
-3.7053		15377249
-3.6695		15365009
-3.6337		15341709
-3.5979		15317612
-3.5621		15289495
-3.5263		15253066
-3.4905		15195044
-3.4547		15131443
-3.4189		15033794
-3.3831		14928552
-3.3473		14765566
-3.3115		14542310
-3.2757		14240293
-3.2399		13836580
-3.2041		13336714
-3.1683		12857899
-3.1325		12510693
-3.0967		12352935
-3.0609		12352863
-3.0251		12560484
-2.9893		12965933
-2.9535		13438930
-2.9177		13872022
-2.8819		14221974
-2.8461		14482047
-2.8103		14683599
-2.7745		14841821
-2.7387		14962831
-2.7029		15069751
-2.6671		15149273
-2.6313		15214355
-2.5955		15258808
-2.5597		15298497
-2.5239		15325713
-2.4881		15354344
-2.4523		15368355
-2.4165		15391284
-2.3807		15403483
-2.3449		15409144
-2.3091		15424283
-2.2733		15436238
-2.2375		15443977
-2.2017		15451409
-2.1659		15453156
-2.1301		15456733
-2.0943		15457264
-2.0585		15469669
-2.0227		15469954
-1.9869		15465137
-1.9511		15478624
-1.9153		15466258
-1.8795		15479170
-1.8437		15472604
-1.8079		15479444
-1.7721		15473372
-1.7363		15478414
-1.7005		15468243
-1.6647		15473314
-1.6289		15463181
-1.5931		15457804
-1.5573		15456255
-1.5215		15453011
-1.4857		15450945
-1.4499		15434676
-1.4141		15428187
-1.3783		15417484
-1.3425		15399221
-1.3067		15383316
-1.2709		15366437
-1.2351		15335212
-1.1993		15298838
-1.1635		15252709
-1.1277		15191496
-1.0919		15097519
-1.0561		14987779
-1.0203		14803754
-0.9845		14565286
-0.9487		14226065
-0.9129		13818295
-0.8771		13455916
-0.8413		13307643
-0.8055		13475956
-0.7697		13853394
-0.7339		14245191
-0.6981		14582500
-0.6623		14829973
-0.6265		14990948
-0.5907		15108274
-0.5549		15198785
-0.5191		15258506
-0.4833		15306973
-0.4475		15340707
-0.4117		15360412
-0.3759		15390157
-0.3401		15398593
-0.3043		15404188
-0.2685		15409156
-0.2327		15411771
-0.1969		15412020
-0.1611		15419422
-0.1253		15430941
-0.0895		15438989
-0.0537		15437982
-0.0179		15440128
0.0179		15445448
0.0537		15447412
0.0895		15447137
0.1253		15447118
0.1611		15440203
0.1969		15434831
0.2327		15422677
0.2685		15409381
0.3043		15404322
0.3401		15383997
0.3759		15357931
0.4117		15338661
0.4475		15314662
0.4833		15269508
0.5191		15228771
0.5549		15167924
0.5907		15076131
0.6265		14956547
0.6623		14769834
0.6981		14524945
0.7339		14184765
0.7697		13759920
