96.4178	30.7778
96.9429	27.6667
97.4701	40.5556
97.9973	44.7778
98.5245	44.7778
99.0517	49
99.5788	54.7778
100.106	49
100.633	44.1111
101.16	43.4444
101.685	40.3333
102.212	42.3333
102.739	41.2222
103.266	44.5556
103.793	43
104.319	45.2222
104.844	44.1111
105.371	48.3333
105.898	53.4444
106.424	58.5556
106.951	61.6667
107.478	64.1111
108.002	70.3333
108.529	69.8889
109.056	68.7778
109.582	75
110.107	77.8889
110.633	77
111.16	77.8889
111.686	75.6667
112.212	73.8889
112.737	78.5556
113.263	75.2222
113.789	74.7778
114.316	79.4444
114.84	81.8889
115.366	81
115.892	79.4444
116.416	78.3333
116.942	76.7778
117.468	83.8889
117.995	85.2222
118.519	81.2222
119.045	78.7778
119.571	82.7778
120.094	89
120.62	87.6667
121.146	95.2222
121.67	92.1111
122.196	99.4444
122.722	107
123.245	114.556
123.771	117.889
124.297	105.667
124.82	107
125.346	110.333
125.872	109
126.395	112.333
126.921	109.222
127.444	117
127.97	113.889
128.495	111.889
129.019	115.444
129.544	117.889
130.067	113.444
130.593	123.222
131.118	118.778
131.641	114.778
132.166	115.667
132.69	113.444
133.215	111.889
133.738	117.889
134.263	125.222
134.786	123.444
135.311	125
135.834	129.889
136.359	136.556
136.884	136.556
137.407	146.556
137.932	146.333
138.455	151.889
138.98	164.333
139.503	163.889
140.027	163.667
140.55	161
141.073	161
141.598	163
142.12	166.111
142.645	167
143.167	165
143.692	162.778
144.215	167.444
144.739	169
145.262	170.333
145.786	171
146.308	168.111
146.831	183.444
147.355	174.556
147.877	174.778
148.402	167.667
148.924	170.778
149.446	178.333
149.971	175.889
150.493	176.778
151.017	175.667
151.539	171.222
152.061	171.222
152.585	154.778
153.107	155.889
153.629	151.222
154.153	147.667
154.675	148.333
155.197	141.667
155.721	144.556
156.243	135.889
156.765	131
157.288	130.111
157.81	133.667
158.332	131.667
158.856	127.444
159.377	127.222
159.899	133
160.42	128.556
160.944	126.556
161.466	131.222
161.987	132.556
162.511	133
163.032	132.556
163.554	138.778
164.075	143.667
164.598	138.556
165.12	133
165.641	145
166.162	145.222
166.684	150.111
167.207	165.444
167.728	171.889
168.249	194.556
168.77	266.778
169.294	345.667
169.815	315
170.336	223.889
170.857	169.444
171.378	150.333
171.898	135.222
172.422	127.222
172.942	131
173.463	123.667
173.984	122.333
174.505	119
175.026	114.333
175.546	114.778
176.069	110.778
176.59	106.111
177.111	105
177.631	107.222
178.152	106.111
178.672	108.111
179.193	104.111
179.713	107
180.234	101.667
