136.680		101681.	
137.680		100801.	
138.680		100583.	
139.680		99437.9	
140.680		98154.1	
141.680		97316.3	
142.680		97098.5	
143.680		96571.9	
144.680		96224.4	
145.680		95344.0	
146.680		94945.0	
147.680		94972.1	
148.680		94071.1	
149.680		93574.2	
150.680		93622.5	
151.680		93282.6	
152.680		92512.3	
153.680		92208.7	
154.680		91680.2	
155.680		90701.7	
156.680		90217.9	
157.680		89980.0	
158.680		89798.8	
159.680		89155.9	
160.680		89124.5	
161.680		88550.0	
162.680		88349.6	
163.680		87706.4	
164.680		87552.2	
165.680		87567.0	
166.680		87107.9	
167.680		86184.7	
168.680		86022.9	
169.680		85905.0	
170.680		86006.9	
171.680		85484.0	
172.680		85236.6	
173.680		85304.9	
174.680		85323.1	
175.680		85202.7	
176.680		84371.8	
177.680		83950.6	
178.680		84016.0	
179.680		83858.4	
180.680		83506.6	
181.680		83724.3	
182.680		83504.2	
183.680		83415.1	
184.680		83526.5	
185.680		83085.9	
186.680		83431.6	
187.680		82985.1	
188.680		82503.2	
189.680		82210.5	
190.680		82577.3	
191.680		82050.1	
192.680		82344.2	
193.680		81469.0	
194.680		82212.5	
195.680		81961.1	
196.680		81817.6	
197.680		81310.2	
198.680		81146.7	
199.680		81396.3	
200.680		81462.9	
201.680		81196.2	
202.680		81668.9	
203.680		81096.3	
204.680		80970.2	
205.680		81061.4	
206.680		80737.8	
207.680		81290.0	
208.680		81265.6	
209.680		80923.8	
210.680		80884.5	
211.680		81207.8	
212.680		81290.4	
213.680		80540.3	
214.680		80912.2	
215.680		80890.1	
216.680		81118.1	
217.680		81051.7	
218.680		80877.7	
219.680		80650.0	
220.680		80960.2	
221.680		80569.3	
222.680		80841.2	
223.680		80325.2	
224.680		80349.6	
225.680		80510.0	
226.680		80217.5	
227.680		79972.1	
228.680		79806.1	
229.680		79897.0	
230.680		80149.6	
231.680		80000.4	
232.680		79927.7	
233.680		80128.1	
234.680		80178.2	
235.680		80186.3	
236.680		80346.2	
237.680		80167.0	
238.680		80108.6	
239.680		80166.6	
240.680		80487.9	
241.680		80127.6	
242.680		79832.7	
243.680		79634.7	
244.680		79690.6	
245.680		80025.8	
246.680		80026.7	
247.680		80435.7	
248.680		80351.9	
249.680		80489.4	
250.680		80573.4	
251.680		80308.2	
252.680		80844.4	
253.680		80657.6	
254.680		80894.8	
255.680		80491.3	
256.680		80380.1	
257.680		80734.2	
258.680		80672.6	
259.680		80935.6	
260.680		81239.0	
261.680		81031.1	
262.680		80991.3	
263.680		80998.5	
264.680		81354.7	
265.680		81466.9	
266.680		81309.6	
267.680		81366.6	
268.680		81599.6	
269.680		81864.1	
270.680		81877.4	
271.680		81879.6	
272.680		82006.8	
273.680		82098.5	
274.680		82300.1	
275.680		82151.2	
276.680		82138.0	
277.680		82211.0	
278.680		82064.6	
279.680		82127.1	
280.680		81976.3	
281.680		82553.6	
282.680		82159.2	
283.680		82132.3	
284.680		82093.2	
285.680		82256.2	
286.680		82387.7	
287.680		82292.8	
288.680		82689.9	
289.680		82650.2	
290.680		82515.2	
291.680		82683.9	
292.680		82389.1	
293.680		82661.0	
294.680		82719.9	
295.680		83303.2	
296.680		83182.3	
297.680		83149.7	
298.680		83341.7	
299.680		83610.1	
300.680		83865.3	
301.680		83713.8	
302.680		83934.7	
303.680		83923.3	
304.680		84312.6	
305.680		83943.3	
306.680		84424.6	
307.680		84575.3	
308.680		84436.3	
309.680		84590.0	
310.680		84453.0	
311.680		84364.3	
312.680		84421.3	
313.680		84696.1	
314.680		84709.5	
315.680		84766.9	
316.680		85077.1	
317.680		84687.3	
318.680		85231.2	
319.680		85246.1	
320.680		85582.1	
321.680		85807.9	
322.680		85683.7	
323.680		85512.8	
324.680		85723.3	
325.680		86209.2	
326.680		86364.4	
327.680		86557.1	
328.680		86597.6	
329.680		86680.2	
330.680		86331.9	
331.680		86828.3	
332.680		86684.0	
333.680		87198.5	
334.680		87109.7	
335.680		87205.0	
336.680		87373.9	
337.680		87093.1	
338.680		87200.2	
339.680		87556.7	
340.680		87587.0	
341.680		87624.3	
342.680		87865.6	
343.680		87667.0	
344.680		88446.1	
345.680		88323.4	
346.680		88451.0	
347.680		88456.3	
348.680		88947.1	
349.680		88618.1	
350.680		89132.1	
351.680		89313.6	
352.680		89667.6	
353.680		89397.0	
354.680		89858.7	
355.680		89455.5	
356.680		89638.1	
357.680		90205.3	
358.680		90261.6	
359.680		90277.8	
360.680		90472.9	
361.680		90567.4	
362.680		90720.8	
363.680		90858.1	
364.680		91102.3	
365.680		91093.4	
366.680		91364.8	
367.680		91395.6	
368.680		91234.5	
369.680		91833.3	
370.680		92008.0	
371.680		92475.0	
372.680		92619.7	
373.680		92490.7	
374.680		92648.8	
375.680		92601.2	
376.680		92639.9	
377.680		92913.3	
378.680		92872.7	
379.680		93364.4	
380.680		93282.2	
381.680		93530.9	
382.680		94085.4	
383.680		94224.7	
384.680		94304.7	
385.680		94325.0	
386.680		94957.2	
387.680		94441.8	
388.680		94577.1	
389.680		94475.3	
390.680		94893.7	
391.680		95078.7	
392.680		95620.2	
393.680		95503.9	
394.680		95963.0	
395.680		96030.7	
396.680		96024.8	
397.680		95970.0	
398.680		96570.2	
399.680		96832.5	
400.680		96647.8	
401.680		96490.3	
402.680		96576.3	
403.680		96828.6	
404.680		97314.1	
405.680		96872.4	
406.680		97288.4	
407.680		98034.8	
408.680		97759.2	
409.680		98149.5	
410.680		97946.1	
411.680		98232.9	
412.680		98332.6	
413.680		98674.3	
414.680		99108.8	
415.680		99161.9	
416.680		99245.3	
417.680		100085.	
418.680		99789.3	
419.680		100006.	
420.680		99855.2	
421.680		100219.	
422.680		100590.	
423.680		100466.	
424.680		100944.	
425.680		101300.	
426.680		101384.	
427.680		101346.	
428.680		101798.	
429.680		101531.	
430.680		102071.	
431.680		102268.	
432.680		102234.	
433.680		102409.	
434.680		102611.	
435.680		103057.	
436.680		103099.	
437.680		102745.	
438.680		103713.	
439.680		103832.	
440.680		103819.	
441.680		104273.	
442.680		104580.	
443.680		104679.	
444.680		104515.	
445.680		105298.	
446.680		106070.	
447.680		106127.	
448.680		106404.	
449.680		106475.	
450.680		106125.	
451.680		106171.	
452.680		106607.	
453.680		106011.	
454.680		106931.	
455.680		107399.	
456.680		107112.	
457.680		107964.	
458.680		108538.	
459.680		108781.	
460.680		108996.	
461.680		109044.	
462.680		108669.	
463.680		108730.	
464.680		108988.	
465.680		109005.	
466.680		109255.	
467.680		109563.	
468.680		109675.	
469.680		110276.	
470.680		110753.	
471.680		111611.	
472.680		112215.	
473.680		112996.	
474.680		112658.	
475.680		113196.	
476.680		114280.	
477.680		114105.	
478.680		114140.	
479.680		113958.	
480.680		113697.	
481.680		113525.	
482.680		113431.	
483.680		114030.	
484.680		113475.	
485.680		112717.	
486.680		112799.	
487.680		113828.	
488.680		115469.	
489.680		115827.	
490.680		114323.	
491.680		111086.	
492.680		109869.	
493.680		109205.	
494.680		109074.	
495.680		108980.	
496.680		108774.	
497.680		109309.	
498.680		109254.	
499.680		108654.	
500.680		108798.	
501.680		109414.	
502.680		109770.	
503.680		109480.	
504.680		109617.	
505.680		109743.	
506.680		110414.	
507.680		111083.	
508.680		111076.	
509.680		111172.	
510.680		112085.	
511.680		112036.	
512.680		112308.	
513.680		113261.	
514.680		113512.	
515.680		113108.	
516.680		113351.	
517.680		113088.	
518.680		113372.	
519.680		113696.	
520.680		113973.	
521.680		114480.	
522.680		115009.	
523.680		115473.	
524.680		117484.	
525.680		118872.	
526.680		120028.	
527.680		121063.	
528.680		120036.	
529.680		119208.	
530.680		118561.	
531.680		116895.	
532.680		115242.	
533.680		114430.	
534.680		114401.	
535.680		114172.	
536.680		113498.	
537.680		113748.	
538.680		114491.	
539.680		114571.	
540.680		114640.	
541.680		114761.	
542.680		115336.	
543.680		115805.	
544.680		115831.	
545.680		116819.	
546.680		116867.	
547.680		117989.	
548.680		118910.	
549.680		118602.	
550.680		118999.	
551.680		119060.	
552.680		118787.	
553.680		119017.	
554.680		118766.	
555.680		118563.	
556.680		118283.	
557.680		118190.	
558.680		119252.	
559.680		120148.	
560.680		121177.	
561.680		122389.	
562.680		123651.	
563.680		124273.	
564.680		123436.	
565.680		122075.	
566.680		121133.	
567.680		121676.	
568.680		122102.	
569.680		122854.	
570.680		123532.	
571.680		123906.	
572.680		123516.	
573.680		123079.	
574.680		123587.	
575.680		124274.	
576.680		124346.	
577.680		124571.	
578.680		125223.	
579.680		126020.	
580.680		126404.	
581.680		127774.	
582.680		128225.	
583.680		128846.	
584.680		129981.	
585.680		130678.	
586.680		131023.	
587.680		131657.	
588.680		131595.	
589.680		132685.	
590.680		133903.	
591.680		134536.	
592.680		134236.	
593.680		132288.	
594.680		130744.	
595.680		129626.	
596.680		130909.	
597.680		133723.	
598.680		134073.	
599.680		129213.	
600.680		121136.	
601.680		115871.	
602.680		112855.	
603.680		111628.	
604.680		110107.	
605.680		109942.	
606.680		109962.	
607.680		110563.	
608.680		111420.	
609.680		112409.	
610.680		113115.	
611.680		113136.	
612.680		111835.	
613.680		111309.	
614.680		111692.	
615.680		113824.	
616.680		114793.	
617.680		112109.	
618.680		109198.	
619.680		108337.	
620.680		108309.	
621.680		108277.	
622.680		108425.	
623.680		109622.	
624.680		110456.	
625.680		111301.	
626.680		112098.	
627.680		112815.	
628.680		112563.	
629.680		112562.	
630.680		113193.	
631.680		115563.	
632.680		123528.	
633.680		130069.	
634.680		124815.	
635.680		116349.	
636.680		114806.	
637.680		116322.	
638.680		117644.	
639.680		119616.	
640.680		121528.	
641.680		123247.	
642.680		123152.	
643.680		123042.	
644.680		121633.	
645.680		120957.	
646.680		121053.	
647.680		120593.	
648.680		118076.	
649.680		114967.	
650.680		112943.	
651.680		111992.	
652.680		108728.	
653.680		101480.	
654.680		91946.8	
655.680		85154.4	
656.680		82653.6	
657.680		81540.4	
658.680		80840.8	
659.680		80580.4	
660.680		79612.8	
661.680		79287.9	
662.680		78772.3	
663.680		78416.5	
664.680		78046.2	
665.680		77154.3	
666.680		76673.1	
667.680		76191.6	
668.680		76028.4	
669.680		76057.9	
670.680		76394.6	
671.680		76383.1	
672.680		76458.5	
673.680		77195.1	
674.680		77282.0	
675.680		77652.8	
676.680		77912.5	
677.680		77995.2	
678.680		78426.7	
679.680		78247.6	
680.680		78420.0	
681.680		78848.4	
682.680		78803.0	
683.680		78781.3	
684.680		78655.1	
685.680		79033.4	
686.680		79338.5	
687.680		79103.5	
688.680		79333.7	
689.680		79790.6	
690.680		79962.6	
691.680		80775.7	
692.680		81441.3	
693.680		81818.5	
694.680		82553.5	
695.680		83740.6	
696.680		85559.0	
697.680		87565.2	
698.680		89989.4	
699.680		93035.0	
700.680		97439.4	
701.680		102416.	
702.680		105934.	
703.680		104823.	
704.680		98626.9	
705.680		91455.8	
706.680		85251.3	
707.680		81219.8	
708.680		78343.2	
709.680		76347.2	
710.680		76000.7	
711.680		75858.2	
712.680		75724.4	
713.680		75958.3	
714.680		76495.0	
715.680		76913.1	
716.680		76284.8	
717.680		75369.2	
718.680		74243.8	
719.680		73121.9	
720.680		71832.5	
721.680		71660.1	
722.680		71438.2	
723.680		71223.1	
724.680		71249.1	
725.680		71317.3	
726.680		71083.3	
727.680		71400.4	
728.680		71879.0	
729.680		72106.6	
730.680		72774.8	
731.680		73779.1	
732.680		73748.3	
733.680		73841.1	
734.680		74610.8	
735.680		75345.0	
736.680		75970.3	
737.680		76217.6	
738.680		76819.4	
739.680		77571.2	
740.680		78344.4	
741.680		78559.5	
742.680		79436.4	
743.680		79902.2	
744.680		80307.5	
745.680		80696.9	
746.680		81428.0	
747.680		81861.4	
748.680		82732.0	
749.680		83309.4	
750.680		84147.0	
751.680		84997.0	
752.680		85567.6	
753.680		86602.9	
754.680		87239.1	
755.680		87884.2	
756.680		88407.5	
757.680		88664.8	
758.680		88739.7	
759.680		89645.5	
760.680		89912.8	
761.680		91306.5	
762.680		93133.7	
763.680		98029.4	
764.680		108376.	
765.680		125666.	
766.680		132838.	
767.680		113144.	
768.680		88562.8	
769.680		79361.1	
770.680		77487.3	
771.680		77745.3	
772.680		79230.7	
773.680		81031.1	
774.680		83493.4	
775.680		87001.9	
776.680		94003.9	
777.680		111562.	
778.680		152282.	
779.680		172987.	
780.680		113826.	
781.680		50968.7	
782.680		33265.9	
783.680		29914.9	
784.680		28317.9	
785.680		27508.8	
786.680		27458.8	
787.680		27378.3	
788.680		27747.1	
789.680		28145.2	
790.680		27920.5	
791.680		27411.3	
792.680		25795.5	
793.680		24613.6	
794.680		23421.9	
795.680		22345.7	
796.680		21837.0	
797.680		21600.8	
798.680		21351.2	
799.680		20992.4	
800.680		20946.6	
801.680		20757.8	
802.680		20973.2	
803.680		20562.1	
804.680		20291.2	
805.680		20351.7	
806.680		20122.3	
807.680		20180.8	
808.680		20378.5	
809.680		20585.8	
810.680		20494.6	
811.680		20388.5	
812.680		20616.7	
813.680		20610.7	
814.680		20430.2	
815.680		20376.4	
816.680		20576.2	
817.680		20700.7	
818.680		20653.0	
819.680		20764.1	
820.680		20879.8	
821.680		21068.9	
822.680		21012.6	
823.680		21037.3	
824.680		20999.7	
825.680		21078.5	
826.680		21229.5	
827.680		21347.9	
828.680		21192.0	
829.680		21303.2	
830.680		21353.5	
831.680		21278.9	
832.680		21347.6	
833.680		21677.5	
834.680		21844.7	
835.680		21958.7	
836.680		22255.2	
837.680		22530.2	
838.680		22583.9	
839.680		22946.1	
840.680		23210.0	
841.680		23329.8	
842.680		24016.4	
843.680		24885.1	
844.680		26309.6	
845.680		27563.5	
846.680		26733.1	
847.680		25008.6	
848.680		23630.5	
849.680		22629.3	
850.680		21737.0	
851.680		21081.1	
852.680		20485.0	
853.680		20036.4	
854.680		19811.5	
855.680		19767.8	
856.680		19728.5	
857.680		19739.1	
858.680		19784.2	
859.680		19612.6	
860.680		19728.1	
861.680		20057.6	
862.680		19996.1	
863.680		20110.5	
864.680		19953.9	
