136.680		193074.	
137.680		191321.	
138.680		189860.	
139.680		188173.	
140.680		187542.	
141.680		185978.	
142.680		184493.	
143.680		183254.	
144.680		182040.	
145.680		181531.	
146.680		180471.	
147.680		179858.	
148.680		178545.	
149.680		177991.	
150.680		177292.	
151.680		176828.	
152.680		175416.	
153.680		173695.	
154.680		172615.	
155.680		171464.	
156.680		169468.	
157.680		167271.	
158.680		166330.	
159.680		165146.	
160.680		163722.	
161.680		162254.	
162.680		161686.	
163.680		159920.	
164.680		158821.	
165.680		158301.	
166.680		157516.	
167.680		157375.	
168.680		156371.	
169.680		155820.	
170.680		154799.	
171.680		154077.	
172.680		153636.	
173.680		152275.	
174.680		151514.	
175.680		151368.	
176.680		150812.	
177.680		150339.	
178.680		149863.	
179.680		149120.	
180.680		149018.	
181.680		148849.	
182.680		148699.	
183.680		148199.	
184.680		147400.	
185.680		146811.	
186.680		146426.	
187.680		146012.	
188.680		145547.	
189.680		144854.	
190.680		144643.	
191.680		143716.	
192.680		143876.	
193.680		143217.	
194.680		143102.	
195.680		143099.	
196.680		142982.	
197.680		142523.	
198.680		141848.	
199.680		141567.	
200.680		140724.	
201.680		140375.	
202.680		140125.	
203.680		140109.	
204.680		139501.	
205.680		139543.	
206.680		138649.	
207.680		138813.	
208.680		138083.	
209.680		137438.	
210.680		137878.	
211.680		137681.	
212.680		137595.	
213.680		136788.	
214.680		136904.	
215.680		136270.	
216.680		136153.	
217.680		135757.	
218.680		135792.	
219.680		135452.	
220.680		135576.	
221.680		135345.	
222.680		134929.	
223.680		134632.	
224.680		134233.	
225.680		134090.	
226.680		134039.	
227.680		133624.	
228.680		133274.	
229.680		133365.	
230.680		132906.	
231.680		133269.	
232.680		132773.	
233.680		132289.	
234.680		132596.	
235.680		132165.	
236.680		132117.	
237.680		132270.	
238.680		132333.	
239.680		131985.	
240.680		131234.	
241.680		131898.	
242.680		132096.	
243.680		131733.	
244.680		131665.	
245.680		131897.	
246.680		131651.	
247.680		131766.	
248.680		131831.	
249.680		131186.	
250.680		131555.	
251.680		131637.	
252.680		131421.	
253.680		132116.	
254.680		131456.	
255.680		131378.	
256.680		131400.	
257.680		131143.	
258.680		131207.	
259.680		131459.	
260.680		131536.	
261.680		131914.	
262.680		132081.	
263.680		131501.	
264.680		131283.	
265.680		131004.	
266.680		131301.	
267.680		131213.	
268.680		131392.	
269.680		131701.	
270.680		131122.	
271.680		131189.	
272.680		131135.	
273.680		130857.	
274.680		131007.	
275.680		131243.	
276.680		130842.	
277.680		130514.	
278.680		130754.	
279.680		130553.	
280.680		130754.	
281.680		130784.	
282.680		131179.	
283.680		131216.	
284.680		131306.	
285.680		131889.	
286.680		132093.	
287.680		132874.	
288.680		133555.	
289.680		134574.	
290.680		135564.	
291.680		135896.	
292.680		134568.	
293.680		133295.	
294.680		132142.	
295.680		130771.	
296.680		130286.	
297.680		129578.	
298.680		129271.	
299.680		128836.	
300.680		128690.	
301.680		128173.	
302.680		128695.	
303.680		128859.	
304.680		128367.	
305.680		128290.	
306.680		128223.	
307.680		128877.	
308.680		128550.	
309.680		128699.	
310.680		128574.	
311.680		128275.	
312.680		128347.	
313.680		128496.	
314.680		128856.	
315.680		129160.	
316.680		128922.	
317.680		128686.	
318.680		129601.	
319.680		129360.	
320.680		129303.	
321.680		129628.	
322.680		129315.	
323.680		128951.	
324.680		129381.	
325.680		129905.	
326.680		130170.	
327.680		130089.	
328.680		130357.	
329.680		130201.	
330.680		129961.	
331.680		130655.	
332.680		130826.	
333.680		131130.	
334.680		131389.	
335.680		130969.	
336.680		131117.	
337.680		131736.	
338.680		131868.	
339.680		131910.	
340.680		132101.	
341.680		132671.	
342.680		132524.	
343.680		132610.	
344.680		132406.	
345.680		133029.	
346.680		132901.	
347.680		133837.	
348.680		133801.	
349.680		133995.	
350.680		134553.	
351.680		133914.	
352.680		133842.	
353.680		134274.	
354.680		134805.	
355.680		135201.	
356.680		135356.	
357.680		136029.	
358.680		136029.	
359.680		136619.	
360.680		136265.	
361.680		136542.	
362.680		137195.	
363.680		137506.	
364.680		137618.	
365.680		137897.	
366.680		138558.	
367.680		138255.	
368.680		138425.	
369.680		138898.	
370.680		139591.	
371.680		139502.	
372.680		140270.	
373.680		140478.	
374.680		140313.	
375.680		140634.	
376.680		140355.	
377.680		140330.	
378.680		139928.	
379.680		139870.	
380.680		140291.	
381.680		140901.	
382.680		141130.	
383.680		141796.	
384.680		142956.	
385.680		145301.	
386.680		148434.	
387.680		151935.	
388.680		155582.	
389.680		157928.	
390.680		156915.	
391.680		152590.	
392.680		148129.	
393.680		143464.	
394.680		140380.	
395.680		138159.	
396.680		136298.	
397.680		136046.	
398.680		135187.	
399.680		134047.	
400.680		133931.	
401.680		133956.	
402.680		133592.	
403.680		133385.	
404.680		133340.	
405.680		133511.	
406.680		133000.	
407.680		133320.	
408.680		133657.	
409.680		133409.	
410.680		132925.	
411.680		133378.	
412.680		134440.	
413.680		134238.	
414.680		134324.	
415.680		134353.	
416.680		134589.	
417.680		134792.	
418.680		134675.	
419.680		135110.	
420.680		135474.	
421.680		135600.	
422.680		136033.	
423.680		135976.	
424.680		136103.	
425.680		136086.	
426.680		136361.	
427.680		136918.	
428.680		137048.	
429.680		137435.	
430.680		137410.	
431.680		136926.	
432.680		137950.	
433.680		137606.	
434.680		138469.	
435.680		138742.	
436.680		139310.	
437.680		140113.	
438.680		141914.	
439.680		145898.	
440.680		158414.	
441.680		179342.	
442.680		179635.	
443.680		154835.	
444.680		140566.	
445.680		137763.	
446.680		136519.	
447.680		136873.	
448.680		136209.	
449.680		135535.	
450.680		136221.	
451.680		136108.	
452.680		135824.	
453.680		135952.	
454.680		136255.	
455.680		136054.	
456.680		136382.	
457.680		137432.	
458.680		137144.	
459.680		137982.	
460.680		138069.	
461.680		140052.	
462.680		146996.	
463.680		172156.	
464.680		220081.	
465.680		224476.	
466.680		170533.	
467.680		138276.	
468.680		130952.	
469.680		129197.	
470.680		129173.	
471.680		128203.	
472.680		128407.	
473.680		128872.	
474.680		129090.	
475.680		129944.	
476.680		129593.	
477.680		129497.	
478.680		129869.	
479.680		130696.	
480.680		130411.	
481.680		131085.	
482.680		131268.	
483.680		131451.	
484.680		132320.	
485.680		132767.	
486.680		133406.	
487.680		133722.	
488.680		134136.	
489.680		134673.	
490.680		135185.	
491.680		135349.	
492.680		135831.	
493.680		136596.	
494.680		137219.	
495.680		136963.	
496.680		137616.	
497.680		137866.	
498.680		138270.	
499.680		138634.	
500.680		139133.	
501.680		139704.	
502.680		140949.	
503.680		141791.	
504.680		142690.	
505.680		143616.	
506.680		144288.	
507.680		145620.	
508.680		146883.	
509.680		147505.	
510.680		148070.	
511.680		149145.	
512.680		150065.	
513.680		150029.	
514.680		151006.	
515.680		151760.	
516.680		152052.	
517.680		151793.	
518.680		152623.	
519.680		152795.	
520.680		153964.	
521.680		154455.	
522.680		153838.	
523.680		151119.	
524.680		149513.	
525.680		149595.	
526.680		149804.	
527.680		150728.	
528.680		152580.	
529.680		154722.	
530.680		159436.	
531.680		171535.	
532.680		211096.	
533.680		276875.	
534.680		275463.	
535.680		206430.	
536.680		163454.	
537.680		150308.	
538.680		145661.	
539.680		143172.	
540.680		140546.	
541.680		136706.	
542.680		133696.	
543.680		131020.	
544.680		127172.	
545.680		124159.	
546.680		122117.	
547.680		121684.	
548.680		122412.	
549.680		125244.	
550.680		129355.	
551.680		145714.	
552.680		251600.	
553.680		433847.	
554.680		380614.	
555.680		181429.	
556.680		107367.	
557.680		94549.8	
558.680		88524.4	
559.680		85694.8	
560.680		83840.0	
561.680		82895.4	
562.680		82779.2	
563.680		83774.9	
564.680		83612.9	
565.680		83252.8	
566.680		82892.1	
567.680		82339.6	
568.680		82200.9	
569.680		81874.6	
570.680		81937.5	
571.680		82248.7	
572.680		81868.6	
573.680		82088.9	
574.680		82091.7	
575.680		82436.4	
576.680		82412.4	
577.680		82208.0	
578.680		82282.7	
579.680		82726.5	
580.680		82822.5	
581.680		82390.6	
582.680		82838.6	
583.680		82724.7	
584.680		82800.2	
585.680		82862.9	
586.680		82940.8	
587.680		82956.4	
588.680		83104.3	
589.680		83419.5	
590.680		83773.1	
591.680		83760.7	
592.680		83648.4	
593.680		83942.0	
594.680		84027.1	
595.680		84007.8	
596.680		84185.2	
597.680		84170.5	
598.680		84129.6	
599.680		84079.3	
600.680		84279.3	
601.680		84267.6	
602.680		84843.9	
603.680		84481.1	
604.680		84723.5	
605.680		84721.0	
606.680		84741.6	
607.680		84715.0	
608.680		85279.4	
609.680		85033.3	
610.680		85147.6	
611.680		85135.1	
612.680		85446.3	
613.680		85463.7	
