892.680		6209.48	
892.780		6153.96	
892.880		6210.22	
892.980		6188.59	
893.080		6163.86	
893.180		6130.58	
893.280		6101.68	
893.380		6185.65	
893.480		6110.41	
893.580		6091.53	
893.680		6157.80	
893.780		6128.68	
893.880		6106.72	
893.980		6087.21	
894.080		6076.54	
894.180		6081.05	
894.280		6105.96	
894.380		6189.06	
894.480		6091.05	
894.580		6019.74	
894.680		6169.48	
894.780		6185.09	
894.880		6221.62	
894.980		6052.35	
895.080		6138.53	
895.180		6108.63	
895.280		6047.58	
895.380		6096.62	
895.480		6057.61	
895.580		6012.10	
895.680		6030.91	
895.780		6029.47	
895.880		6039.11	
895.980		6026.05	
896.080		6069.19	
896.180		6058.69	
896.280		6007.60	
896.380		6043.01	
896.480		6139.53	
896.580		6102.78	
896.680		6073.44	
896.780		6029.10	
896.880		6063.73	
896.980		5921.83	
897.080		6106.09	
897.180		6070.69	
897.280		5977.82	
897.380		5954.57	
897.480		6015.99	
897.580		6032.10	
897.680		5979.88	
897.780		6013.51	
897.880		6012.73	
897.980		6097.91	
898.080		6034.22	
898.180		6156.23	
898.280		6147.46	
898.380		6103.10	
898.480		6013.84	
898.580		6005.31	
898.680		6039.54	
898.780		6189.97	
898.880		6127.52	
898.980		5992.55	
899.080		6112.23	
899.180		6158.30	
899.280		6278.04	
899.380		6102.70	
899.480		6143.54	
899.580		6228.80	
899.680		6223.65	
899.780		6309.09	
899.880		6318.32	
899.980		6348.68	
900.080		6434.38	
900.180		6502.97	
900.280		6519.38	
900.380		6551.19	
900.480		6578.06	
900.580		6639.20	
900.680		6677.14	
900.780		6757.84	
900.880		6802.20	
900.980		6937.33	
901.080		6988.92	
901.180		7060.64	
901.280		7067.07	
901.380		7235.35	
901.480		7308.37	
901.580		7564.34	
901.680		7736.37	
901.780		7778.43	
901.880		7955.12	
901.980		8186.12	
902.080		8338.94	
902.180		8490.80	
902.280		8788.10	
902.380		9249.75	
902.480		9517.46	
902.580		9661.45	
902.680		10011.9	
902.780		10330.6	
902.880		10766.7	
902.980		11162.5	
903.080		11440.0	
903.180		11624.8	
903.280		11779.5	
903.380		11586.3	
903.480		11368.7	
903.580		10977.1	
903.680		10521.6	
903.780		9822.43	
903.880		9307.79	
903.980		8526.76	
904.080		8075.86	
904.180		7624.24	
904.280		7164.66	
904.380		6782.78	
904.480		6628.91	
904.580		6330.90	
904.680		6126.22	
904.780		5988.51	
904.880		5875.71	
904.980		5792.20	
905.080		5614.73	
905.180		5534.47	
905.280		5493.75	
905.380		5467.35	
905.480		5402.28	
905.580		5372.92	
905.680		5307.25	
905.780		5242.20	
905.880		5339.54	
905.980		5238.37	
906.080		5180.18	
906.180		5149.39	
906.280		5119.21	
906.380		5103.95	
906.480		5013.01	
906.580		5027.54	
906.680		5008.63	
906.780		5027.68	
906.880		4989.54	
906.980		5062.50	
907.080		5163.43	
907.180		5125.52	
907.280		5139.53	
907.380		5087.29	
907.480		5193.43	
907.580		5269.79	
907.680		5297.53	
907.780		5309.80	
907.880		5274.17	
907.980		5310.49	
908.080		5300.78	
908.180		5391.60	
908.280		5330.49	
908.380		5460.12	
908.480		5523.58	
908.580		5539.03	
908.680		5565.94	
908.780		5619.94	
908.880		5690.12	
908.980		5725.13	
909.080		5723.87	
909.180		5783.58	
909.280		5908.36	
909.380		5875.79	
909.480		5943.32	
909.580		6024.32	
909.680		6082.47	
909.780		6255.61	
909.880		6493.37	
909.980		6559.49	
910.080		6579.08	
910.180		6698.96	
910.280		6831.94	
910.380		7083.22	
910.480		7269.63	
910.580		7380.32	
910.680		7556.16	
910.780		7765.91	
910.880		8023.98	
910.980		8328.91	
911.080		8593.89	
911.180		8879.83	
911.280		9356.33	
911.380		10016.8	
911.480		10452.7	
911.580		10993.7	
911.680		11639.7	
911.780		12580.1	
911.880		13229.1	
911.980		14018.6	
912.080		15099.3	
912.180		15978.7	
912.280		16827.9	
912.380		17447.0	
912.480		17813.5	
912.580		18045.1	
912.680		17666.2	
912.780		16941.4	
912.880		15911.9	
912.980		14394.1	
913.080		12552.4	
913.180		10782.5	
913.280		8953.81	
913.380		7463.10	
913.480		6194.72	
913.580		5302.53	
913.680		4665.10	
913.780		4129.39	
913.880		3787.49	
913.980		3489.76	
914.080		3214.41	
914.180		3129.96	
914.280		2939.70	
914.380		2866.62	
914.480		2863.76	
914.580		2856.61	
914.680		2794.23	
914.780		2839.66	
914.880		2766.78	
914.980		2721.87	
915.080		2673.17	
915.180		2672.50	
915.280		2595.35	
915.380		2574.16	
915.480		2629.43	
915.580		2618.67	
915.680		2505.30	
915.780		2528.03	
915.880		2582.08	
915.980		2490.94	
916.080		2573.67	
916.180		2572.22	
916.280		2570.09	
916.380		2524.93	
916.480		2454.55	
916.580		2488.77	
916.680		2568.66	
916.780		2514.94	
916.880		2474.96	
916.980		2456.41	
917.080		2464.28	
917.180		2467.82	
917.280		2474.26	
917.380		2497.93	
917.480		2561.28	
917.580		2479.53	
917.680		2502.92	
917.780		2540.98	
917.880		2557.25	
917.980		2484.62	
918.080		2484.00	
918.180		2453.89	
918.280		2442.07	
918.380		2462.70	
918.480		2533.64	
918.580		2551.37	
918.680		2492.83	

